GARE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
Cavaillon (MIN);925000;1;033+781;cef25740-dfb5-11e3-8eff-01a464e0362d;864600.4882000014;6305210.072700001;5.046224987773266;43.82670746114853;43.82670746114853, 5.046224987773266;43.82670746112583, 5.046224987773268;"{""coordinates"": [5.046224987773268, 43.82670746112583], ""type"": ""Point""}"
Vaires-Torcy;070908;1;000+932;51ef9150-6665-11e3-afff-01f464e0362d;672581.4157999977;6863827.206500001;2.626190725855435;48.87388497243816;48.87388497243816, 2.626190725855435;48.873884972416185, 2.626190725855435;"{""coordinates"": [2.626190725855435, 48.873884972416185], ""type"": ""Point""}"
Neuville-sur-Saône;887000;1;016+753;51f135a0-6665-11e3-afff-01f464e0362d;842345.677199997;6533246.5271999985;4.8355554227660145;45.88399961125228;45.88399961125228, 4.8355554227660145;45.88399961123519, 4.835555422766015;"{""coordinates"": [4.835555422766015, 45.88399961123519], ""type"": ""Point""}"
Corbehem;272000;1;211+835;51f1fa36-6665-11e3-afff-01f464e0362d;702739.7672000006;7027189.858100001;3.038436839638246;50.34244748151518;50.34244748151518, 3.038436839638246;50.34244748150022, 3.038436839638246;"{""coordinates"": [3.038436839638246, 50.34244748150022], ""type"": ""Point""}"
Neuville-sur-Saône;887621;1;000+000;51f10f88-6665-11e3-afff-01f464e0362d;842345.677199997;6533246.5271999985;4.8355554227660145;45.88399961125228;45.88399961125228, 4.8355554227660145;45.88399961123519, 4.835555422766015;"{""coordinates"": [4.835555422766015, 45.88399961123519], ""type"": ""Point""}"
Compiègne;317000;1;063+352;51edf236-6665-11e3-afff-01f464e0362d;687585.324000001;6925069.9901;2.8289355691934794;49.42496175086147;49.42496175086147, 2.8289355691934794;49.424961750842236, 2.828935569193479;"{""coordinates"": [2.828935569193479, 49.424961750842236], ""type"": ""Point""}"
Pont-de-Dore;784000;1;033+487;a4aa5706-9243-11e3-94ff-010c64e0362d;738012.8074000031;6526533.0737;3.489722288299618;45.83738314137307;45.83738314137307, 3.489722288299618;45.83738314135585, 3.4897222882996184;"{""coordinates"": [3.489722288299618, 45.83738314135585], ""type"": ""Point""}"
Montières;305000;1;004+326;51ee1d9a-6665-11e3-afff-01f464e0362d;647142.7291999981;6979058.019299999;2.2647617056481537;49.90799063996935;49.90799063996935, 2.2647617056481537;49.90799063995241, 2.264761705648153;"{""coordinates"": [2.264761705648153, 49.90799063995241], ""type"": ""Point""}"
Sucy-Bonneuil;956306;1;076+384;cef60b9a-dfb5-11e3-8eff-01a464e0362d;663796.2647999972;6853047.226500001;2.507338693491218;48.77650358804453;48.77650358804453, 2.507338693491218;48.776503588022074, 2.5073386934912176;"{""coordinates"": [2.507338693491218, 48.776503588022074], ""type"": ""Point""}"
;570000;2;159+425;cef4efb8-dfb5-11e3-8eff-01a464e0362d;588634.4570000023;6735555.662999999;1.5147673574320966;47.71096483855362;47.71096483855362, 1.5147673574320966;47.71096483854188, 1.514767357432096;"{""coordinates"": [1.514767357432096, 47.71096483854188], ""type"": ""Point""}"
Salbris;590000;2;178+802;51ec531e-6665-11e3-afff-01f464e0362d;628192.3536999971;6703204.766600002;2.0474721189360676;47.425294309196595;47.425294309196595, 2.0474721189360676;47.42529430918403, 2.0474721189360663;"{""coordinates"": [2.047472118936066, 47.42529430918403], ""type"": ""Point""}"
Vendargues;814000;1;745+115;cef3ebda-dfb5-11e3-8eff-01a464e0362d;776940.7242999971;6283711.431600001;3.9534257592364415;43.64826512535979;43.64826512535979, 3.9534257592364415;43.64826512533665, 3.9534257592364423;"{""coordinates"": [3.953425759236442, 43.64826512533665], ""type"": ""Point""}"
Beauvais;332000;1;002+535;51f0f340-6665-11e3-afff-01f464e0362d;631469.4997999966;6926181.8094;2.055564145063627;49.431392118238236;49.431392118238236, 2.055564145063627;49.43139211821903, 2.055564145063626;"{""coordinates"": [2.055564145063626, 49.43139211821903], ""type"": ""Point""}"
Vitry-sur-Seine;570000;1;006+045;51eec166-6665-11e3-afff-01f464e0362d;656390.6206;6854940.364799999;2.4063723110413524;48.793071526001384;48.793071526001384, 2.4063723110413524;48.793071525978995, 2.406372311041352;"{""coordinates"": [2.406372311041352, 48.793071525978995], ""type"": ""Point""}"
;254610;1;003+184;cef892b6-dfb5-11e3-8eff-01a464e0362d;732464.1172999963;7025980.293099999;3.455343884112912;50.330753522254675;50.330753522254675, 3.455343884112912;50.33075352223968, 3.4553438841129123;"{""coordinates"": [3.455343884112912, 50.33075352223968], ""type"": ""Point""}"
La Wantzenau;145000;1;010+078;51e7e622-6665-11e3-afff-01f464e0362d;1053640.3429000005;6850163.895300001;7.804082427940042;48.654797281255156;48.654797281255156, 7.804082427940042;48.654797281232064, 7.804082427940045;"{""coordinates"": [7.804082427940045, 48.654797281232064], ""type"": ""Point""}"
Barberey-St-Sulpice;005300;1;002+090;51dfda3e-6665-11e3-afff-01f464e0362d;777042.4255999997;6802702.518599998;4.039330724549427;48.32008033704232;48.32008033704232, 4.039330724549427;48.32008033703236, 4.039330724549428;"{""coordinates"": [4.039330724549428, 48.32008033703236], ""type"": ""Point""}"
Bellegarde;890000;1;131+603;51e7ac64-6665-11e3-afff-01f464e0362d;917413.2819000036;6558068.787300002;5.814284170923581;46.0875289273828;46.0875289273828, 5.814284170923581;46.087528927366314, 5.8142841709235835;"{""coordinates"": [5.814284170923584, 46.087528927366314], ""type"": ""Point""}"
La Machine;240000;1;088+887;cef738c0-dfb5-11e3-8eff-01a464e0362d;771233.0415000021;7018514.936500002;3.9977542071375614;50.26052486416147;50.26052486416147, 3.9977542071375614;50.260524864146134, 3.9977542071375622;"{""coordinates"": [3.997754207137562, 50.260524864146134], ""type"": ""Point""}"
Pontivy;474000;1;639+424;51ebb798-6665-11e3-afff-01f464e0362d;255875.2969999984;6789798.065000001;-2.9671853308760157;48.05745964981231;48.05745964981231, -2.9671853308760157;48.05745964980158, -2.967185330876022;"{""coordinates"": [-2.967185330876022, 48.05745964980158], ""type"": ""Point""}"
Vierzy;229000;1;093+209;cef5d6ac-dfb5-11e3-8eff-01a464e0362d;719786.753899999;6910033.286699999;3.2719316535513783;49.28961454894958;49.28961454894958, 3.2719316535513783;49.28961454892968, 3.2719316535513787;"{""coordinates"": [3.271931653551379, 49.28961454892968], ""type"": ""Point""}"
Villeneuve-l'Archevêque;006000;3;130+890;a4a9cde4-9243-11e3-94ff-010c64e0362d;740580.0063999966;6793253.2344;3.546579688651914;48.238359584450386;48.238359584450386, 3.546579688651914;48.23835958444018, 3.546579688651915;"{""coordinates"": [3.546579688651915, 48.23835958444018], ""type"": ""Point""}"
L'Hermitage-Mordelles;420000;1;385+210;cef15a24-dfb5-11e3-8eff-01a464e0362d;341650.92369999737;6791266.215;-1.8191200827733882;48.123319005896214;48.123319005896214, -1.8191200827733882;48.123319005885676, -1.8191200827733922;"{""coordinates"": [-1.819120082773392, 48.123319005885676], ""type"": ""Point""}"
Arnage;561000;1;325+403;cef32bf2-dfb5-11e3-8eff-01a464e0362d;490247.8333000019;6762054.4487;0.1909053822274458;47.92530020037052;47.92530020037052, 0.1909053822274458;47.92530020035941, 0.19090538222744302;"{""coordinates"": [0.190905382227443, 47.92530020035941], ""type"": ""Point""}"
Portet-St-Simon;650000;1;009+655;51dfa72a-6665-11e3-afff-01f464e0362d;570747.6503999978;6272781.891100001;1.4012280619280613;43.54233112438058;43.54233112438058, 1.4012280619280613;43.5423311243572, 1.4012280619280604;"{""coordinates"": [1.40122806192806, 43.5423311243572], ""type"": ""Point""}"
Heyrieux;905000;1;021+946;51e05f78-6665-11e3-afff-01f464e0362d;860142.6849000007;6508516.920600001;5.056646543137584;45.65743041740004;45.65743041740004, 5.056646543137584;45.657430417382315, 5.056646543137585;"{""coordinates"": [5.056646543137585, 45.657430417382315], ""type"": ""Point""}"
Vénissieux-Sud;905000;1;011+854;51f1a1a2-6665-11e3-afff-01f464e0362d;850531.7083000019;6511507.793400001;4.934208336239647;45.686540951289935;45.686540951289935, 4.934208336239647;45.68654095127228, 4.9342083362396485;"{""coordinates"": [4.934208336239648, 45.68654095127228], ""type"": ""Point""}"
Étampes;570000;1;054+138;51ef2e74-6665-11e3-afff-01f464e0362d;638537.1743000001;6816736.205699999;2.168833649530163;48.44798881710009;48.44798881710009, 2.168833649530163;48.447988817075924, 2.1688336495301623;"{""coordinates"": [2.168833649530162, 48.447988817075924], ""type"": ""Point""}"
Bricy-Boulay;556000;1;060+280;51f2546c-6665-11e3-afff-01f464e0362d;608742.8977999985;6766942.341499999;1.776411388817326;47.996504610474005;47.996504610474005, 1.776411388817326;47.996504610463106, 1.776411388817325;"{""coordinates"": [1.776411388817325, 47.996504610463106], ""type"": ""Point""}"
;314611;1;002+382;cef91e0a-dfb5-11e3-8eff-01a464e0362d;621873.1943999976;7097305.480700001;1.8901873180509503;50.96673993487133;50.96673993487133, 1.8901873180509503;50.96673993485907, 1.890187318050949;"{""coordinates"": [1.890187318050949, 50.96673993485907], ""type"": ""Point""}"
Port-Sec-de-Pacy;830000;1;212+738;bbd56cee-2f97-11e4-a8ff-014864e0362d;782841.1349000037;6742910.0394;4.106247606170354;47.78136156884383;47.78136156884383, 4.106247606170354;47.78136156883229, 4.1062476061703554;"{""coordinates"": [4.106247606170355, 47.78136156883229], ""type"": ""Point""}"
Limoges-Puy-Imbert;606606;1;471+400;51ea77aa-6665-11e3-afff-01f464e0362d;565903.0753000006;6532243.655699998;1.2710607670372676;45.8766475328182;45.8766475328182, 1.2710607670372676;45.876647532801094, 1.2710607670372662;"{""coordinates"": [1.271060767037266, 45.876647532801094], ""type"": ""Point""}"
Villeneuve-d'Ingré;556000;1;066+058;51e78f80-6665-11e3-afff-01f464e0362d;611578.9368999973;6761915.3332;1.8154426855660069;47.95165971311109;47.95165971311109, 1.8154426855660069;47.95165971310006, 1.815442685566006;"{""coordinates"": [1.815442685566006, 47.95165971310006], ""type"": ""Point""}"
Pagny-sur-Meuse;026000;1;088+710;51e7dcee-6665-11e3-afff-01f464e0362d;899314.3875999972;6842614.001899999;5.706381882816031;48.652954836894544;48.652954836894544, 5.706381882816031;48.652954836871444, 5.706381882816035;"{""coordinates"": [5.706381882816035, 48.652954836871444], ""type"": ""Point""}"
Bellegarde;890000;1;132+713;51ea99c2-6665-11e3-afff-01f464e0362d;917561.3285000026;6559181.853399999;5.816712657282706;46.097498075439326;46.097498075439326, 5.816712657282706;46.09749807542288, 5.816712657282709;"{""coordinates"": [5.816712657282709, 46.09749807542288], ""type"": ""Point""}"
Toury;570000;1;088+585;51eb54a8-6665-11e3-afff-01f464e0362d;621113.2448000014;6788322.208000001;1.9383995513591676;48.190483262383005;48.190483262383005, 1.9383995513591676;48.19048326237267, 1.9383995513591663;"{""coordinates"": [1.938399551359166, 48.19048326237267], ""type"": ""Point""}"
Argenteuil GC;334000;1;011+947;51f112c4-6665-11e3-afff-01f464e0362d;644308.2032999992;6872875.536200002;2.2395597272031944;48.95342631554756;48.95342631554756, 2.2395597272031944;48.95342631552599, 2.2395597272031935;"{""coordinates"": [2.239559727203194, 48.95342631552599], ""type"": ""Point""}"
Malesherbes;747000;1;025+198;51e69618-6665-11e3-afff-01f464e0362d;655443.175999999;6798511.850299999;2.3993189844116385;48.28541292327187;48.28541292327187, 2.3993189844116385;48.285412923261816, 2.3993189844116376;"{""coordinates"": [2.399318984411638, 48.285412923261816], ""type"": ""Point""}"
Nurieux;884000;1;033+306;51e75110-6665-11e3-afff-01f464e0362d;895216.507600002;6568058.1658000015;5.531311700299097;46.184195054744436;46.184195054744436, 5.531311700299097;46.18419505472822, 5.531311700299099;"{""coordinates"": [5.531311700299099, 46.18419505472822], ""type"": ""Point""}"
Le Haut-Banc;314000;1;275+490;cef993c2-dfb5-11e3-8eff-01a464e0362d;614765.1423000023;7082338.727600001;1.7924816107499104;50.83155731239038;50.83155731239038, 1.7924816107499104;50.83155731237756, 1.792481610749909;"{""coordinates"": [1.792481610749909, 50.83155731237756], ""type"": ""Point""}"
Montbéliard;852000;1;484+460;51edcd90-6665-11e3-afff-01f464e0362d;985821.6657999977;6719590.055599999;6.799137927122611;47.514782039638696;47.514782039638696, 6.799137927122611;47.5147820396264, 6.799137927122613;"{""coordinates"": [6.799137927122613, 47.5147820396264], ""type"": ""Point""}"
Chambéry-Challes-les-Eaux;903606;1;001+137;cef21dd4-dfb5-11e3-8eff-01a464e0362d;925364.1863999963;6503315.440699998;5.891173877431905;45.592216815526044;45.592216815526044, 5.891173877431905;45.59221681550814, 5.891173877431908;"{""coordinates"": [5.891173877431908, 45.59221681550814], ""type"": ""Point""}"
St-Gilles-du-Gard;820000;1;017+081;51ed7e06-6665-11e3-afff-01f464e0362d;815659.3875999972;6286848.181400001;4.433833475004541;43.671220274876234;43.671220274876234, 4.433833475004541;43.671220274853155, 4.433833475004542;"{""coordinates"": [4.433833475004542, 43.671220274853155], ""type"": ""Point""}"
Albi;742000;1;417+951;51e8410a-6665-11e3-afff-01f464e0362d;633032.8963000029;6313688.567200001;2.166232258043423;43.919019560649886;43.919019560649886, 2.166232258043423;43.91901956062742, 2.1662322580434226;"{""coordinates"": [2.166232258043423, 43.91901956062742], ""type"": ""Point""}"
Heissenstein;122000;1;008+715;cef5bf0e-dfb5-11e3-8eff-01a464e0362d;1013859.8682999983;6765801.285700001;7.20382450240912;47.91739457566088;47.91739457566088, 7.20382450240912;47.91739457564974, 7.203824502409123;"{""coordinates"": [7.203824502409123, 47.91739457564974], ""type"": ""Point""}"
Grenade-sur-l'Adour;652000;1;169+987;51e0a032-6665-11e3-afff-01f464e0362d;432638.11200000346;6302051.832199998;-0.3208320318097291;43.766880755768526;43.766880755768526, -0.3208320318097291;43.76688075574568, -0.3208320318097311;"{""coordinates"": [-0.320832031809731, 43.76688075574568], ""type"": ""Point""}"
Blanquefort;584606;1;002+020;cef7001a-dfb5-11e3-8eff-01a464e0362d;;;;;;;
;905611;1;001+040;51e9dc90-6665-11e3-afff-01f464e0362d;;;;;;;
Petit-Couronne;365000;1;008+400;cef70b8a-dfb5-11e3-8eff-01a464e0362d;;;;;;;
;905611;1;002+614;51e9d51e-6665-11e3-afff-01f464e0362d;;;;;;;
Cholet;523606;1;043+715;51ed10fa-6665-11e3-afff-01f464e0362d;;;;;;;
;262000;1;260+240;51ecb3d0-6665-11e3-afff-01f464e0362d;;;;;;;
Lesquin;267606;1;004+095;51eccc16-6665-11e3-afff-01f464e0362d;;;;;;;
;905611;1;001+893;51e9d6c4-6665-11e3-afff-01f464e0362d;;;;;;;
Boulogne-Maritime;312300;1;254+300;51ed872a-6665-11e3-afff-01f464e0362d;;;;;;;
Blanc-Misseron;262000;1;260+240;51ec161e-6665-11e3-afff-01f464e0362d;;;;;;;
Petit-Couronne;365000;1;008+400;51ee9cdc-6665-11e3-afff-01f464e0362d;;;;;;;
Blanquefort;584606;1;000+650;cef61dd8-dfb5-11e3-8eff-01a464e0362d;;;;;;;
Montargis;745000;1;123+795;51f19424-6665-11e3-afff-01f464e0362d;;;;;;;
;905611;1;002+036;51e9d36a-6665-11e3-afff-01f464e0362d;;;;;;;
Montargis;745000;1;123+795;51f14f82-6665-11e3-afff-01f464e0362d;;;;;;;
Lesquin;267606;1;004+095;51ed0cce-6665-11e3-afff-01f464e0362d;;;;;;;
Gravenchon-Port-Jérome;362506;1;001+700;cef64a90-dfb5-11e3-8eff-01a464e0362d;;;;;;;
Rouen-Orléans;365000;1;001+688;51ef06e8-6665-11e3-afff-01f464e0362d;;;;;;;
Sète-Voies-des-Quais;811000;1;102+403;51ec55a8-6665-11e3-afff-01f464e0362d;;;;;;;
Dijon-Porte-d'Ouche-Perrigny;860611;1;000+000;51ec8e46-6665-11e3-afff-01f464e0362d;;;;;;;
Onnaing;262000;1;256+040;51e5eb52-6665-11e3-afff-01f464e0362d;;;;;;;
;905611;1;002+603;51e9de48-6665-11e3-afff-01f464e0362d;;;;;;;
Cholet;523606;1;044+050;51ed38da-6665-11e3-afff-01f464e0362d;;;;;;;
Montières;305606;1;001+731;51ea1b00-6665-11e3-afff-01f464e0362d;;;;;;;
Petit-Couronne;365000;1;008+400;cef78f8c-dfb5-11e3-8eff-01a464e0362d;;;;;;;
Reims;081605;1;000+254;51e9f9a6-6665-11e3-afff-01f464e0362d;;;;;;;
Lesquin;267606;1;004+095;51ebed62-6665-11e3-afff-01f464e0362d;;;;;;;
Lesquin;267606;1;004+095;51ec39e0-6665-11e3-afff-01f464e0362d;;;;;;;
Montauban-Ville-Bourbon;590000;2;662+983;51ea8420-6665-11e3-afff-01f464e0362d;;;;;;;
Revigny;019000;1;001+250;51e5defe-6665-11e3-afff-01f464e0362d;;;;;;;
Rouen-Orléans;365000;1;001+688;51eee270-6665-11e3-afff-01f464e0362d;;;;;;;
Lesquin;267606;1;004+095;51ebca3e-6665-11e3-afff-01f464e0362d;;;;;;;
Blanquefort;584606;1;000+320;cef60a48-dfb5-11e3-8eff-01a464e0362d;;;;;;;
Dijon-Porte-d'Ouche-Perrigny;860611;1;000+000;51ee9c02-6665-11e3-afff-01f464e0362d;;;;;;;
Argenteuil GC;990000;2;040+960;51f0c73c-6665-11e3-afff-01f464e0362d;645346.6494000033;6872741.373799998;2.2537555866156387;48.95230901559465;48.95230901559465, 2.2537555866156387;48.95230901557307, 2.253755586615638;"{""coordinates"": [2.253755586615638, 48.95230901557307], ""type"": ""Point""}"
Épinal;042000;1;047+748;51e3f590-6665-11e3-afff-01f464e0362d;954891.0336999968;6795068.7126;6.432130336792387;48.206107882980625;48.206107882980625, 6.432130336792387;48.20610788297033, 6.432130336792389;"{""coordinates"": [6.432130336792389, 48.20610788297033], ""type"": ""Point""}"
Bannay;689000;1;297+412;cef60902-dfb5-11e3-8eff-01a464e0362d;693697.7457000017;6699542.1219;2.9164480319779997;47.396192168309554;47.396192168309554, 2.9164480319779997;47.3961921682969, 2.9164480319779997;"{""coordinates"": [2.916448031978, 47.3961921682969], ""type"": ""Point""}"
Épinal;042000;1;046+619;51e3d7dc-6665-11e3-afff-01f464e0362d;954602.1165999994;6796158.247299999;6.428881595264289;48.216015003180544;48.216015003180544, 6.428881595264289;48.216015003170284, 6.428881595264291;"{""coordinates"": [6.428881595264291, 48.216015003170284], ""type"": ""Point""}"
Poissy;340000;1;024+171;51e336f4-6665-11e3-afff-01f464e0362d;631139.9056999981;6871706.365400001;2.0599594159803862;48.94163816360949;48.94163816360949, 2.0599594159803862;48.94163816358787, 2.0599594159803853;"{""coordinates"": [2.059959415980385, 48.94163816358787], ""type"": ""Point""}"
Genlis;850000;1;333+126;cef8eda4-dfb5-11e3-8eff-01a464e0362d;868477.7203999981;6684837.369899999;5.227497798806332;47.24245123910769;47.24245123910769, 5.227497798806332;47.24245123909457, 5.227497798806334;"{""coordinates"": [5.227497798806334, 47.24245123909457], ""type"": ""Point""}"
Épinal;042000;1;047+526;51e895c2-6665-11e3-afff-01f464e0362d;954834.2893000022;6795287.931600001;6.43149542677324;48.208100708078206;48.208100708078206, 6.43149542677324;48.20810070806793, 6.4314954267732425;"{""coordinates"": [6.431495426773242, 48.20810070806793], ""type"": ""Point""}"
Gaillon-Aubevoye;340000;1;092+615;51ec3264-6665-11e3-afff-01f464e0362d;580320.3840000033;6898179.818100002;1.358845295275943;49.17217712607836;49.17217712607836, 1.358845295275943;49.172177126057875, 1.3588452952759413;"{""coordinates"": [1.358845295275941, 49.172177126057875], ""type"": ""Point""}"
;530000;1;006+271;cef48d4c-dfb5-11e3-8eff-01a464e0362d;360437.1185000017;6685784.2839;-1.4865386636147717;47.18550074171527;47.18550074171527, -1.4865386636147717;47.185500741702, -1.4865386636147748;"{""coordinates"": [-1.486538663614775, 47.185500741702], ""type"": ""Point""}"
Rosny-sur-Seine;340000;1;062+725;cef34024-dfb5-11e3-8eff-01a464e0362d;599791.6943999976;6878355.1655;1.6305089367979957;48.9972975190133;48.9972975190133, 1.6305089367979957;48.997297518991964, 1.6305089367979948;"{""coordinates"": [1.630508936797995, 48.997297518991964], ""type"": ""Point""}"
Oissel;340000;1;125+506;51ed005c-6665-11e3-afff-01f464e0362d;562048.5997999981;6917366.5057;1.102053138475435;49.34093660309685;49.34093660309685, 1.102053138475435;49.340936603077196, 1.1020531384754333;"{""coordinates"": [1.102053138475433, 49.340936603077196], ""type"": ""Point""}"
Oissel;340000;1;125+506;51ec432a-6665-11e3-afff-01f464e0362d;562048.5997999981;6917366.5057;1.102053138475435;49.34093660309685;49.34093660309685, 1.102053138475435;49.340936603077196, 1.1020531384754333;"{""coordinates"": [1.102053138475433, 49.340936603077196], ""type"": ""Point""}"
Massy-Palaiseau;990000;4;105+960;cef822b4-dfb5-11e3-8eff-01a464e0362d;645605.7177999988;6847771.123399999;2.260485744230047;48.72777500275288;48.72777500275288, 2.260485744230047;48.72777500273017, 2.260485744230046;"{""coordinates"": [2.260485744230046, 48.72777500273017], ""type"": ""Point""}"
Gaillon-Aubevoye;340000;1;092+615;51ec0324-6665-11e3-afff-01f464e0362d;580320.3840000033;6898179.818100002;1.358845295275943;49.17217712607836;49.17217712607836, 1.358845295275943;49.172177126057875, 1.3588452952759413;"{""coordinates"": [1.358845295275941, 49.172177126057875], ""type"": ""Point""}"
Neuilly-lès-Dijon;850000;1;325+755;51e0710a-6665-11e3-afff-01f464e0362d;861897.8357999995;6688053.355799999;5.1416995193108574;47.2730308722785;47.2730308722785, 5.1416995193108574;47.273030872265466, 5.141699519310859;"{""coordinates"": [5.141699519310859, 47.273030872265466], ""type"": ""Point""}"
Stains;990000;2;050+040;cef9c676-dfb5-11e3-8eff-01a464e0362d;653888.7839000002;6873518.134500001;2.3703010937345175;48.95996293280664;48.95996293280664, 2.3703010937345175;48.95996293278511, 2.370301093734517;"{""coordinates"": [2.370301093734517, 48.95996293278511], ""type"": ""Point""}"
Rungis (MIN);990331;1;006+485;51ec0de8-6665-11e3-afff-01f464e0362d;653165.2501000017;6849848.4065999985;2.3630282899368624;48.74705031482694;48.74705031482694, 2.3630282899368624;48.747050314804326, 2.3630282899368615;"{""coordinates"": [2.363028289936862, 48.747050314804326], ""type"": ""Point""}"
L'Herbergement-Les Brouzils;530000;1;048+719;cef3ceb6-dfb5-11e3-8eff-01a464e0362d;367299.1550000012;6654192.8061;-1.3729683991727522;46.9049862199289;46.9049862199289, -1.3729683991727522;46.90498621991477, -1.3729683991727553;"{""coordinates"": [-1.372968399172755, 46.90498621991477], ""type"": ""Point""}"
Motteville;340000;1;169+580;51ecd2c2-6665-11e3-afff-01f464e0362d;544740.0458000004;6950705.319899999;0.8515540705995337;49.636486092742814;49.636486092742814, 0.8515540705995337;49.636486092724596, 0.8515540705995317;"{""coordinates"": [0.851554070599532, 49.636486092724596], ""type"": ""Point""}"
Gaillon-Aubevoye;340000;1;091+775;51f00910-6665-11e3-afff-01f464e0362d;581028.612999998;6897728.556499999;1.368682222091739;49.168252849624295;49.168252849624295, 1.368682222091739;49.168252849603796, 1.3686822220917376;"{""coordinates"": [1.368682222091738, 49.168252849603796], ""type"": ""Point""}"
Genlis;850000;1;333+126;cef8deb4-dfb5-11e3-8eff-01a464e0362d;868477.7203999981;6684837.369899999;5.227497798806332;47.24245123910769;47.24245123910769, 5.227497798806332;47.24245123909457, 5.227497798806334;"{""coordinates"": [5.227497798806334, 47.24245123909457], ""type"": ""Point""}"
Gaillon-Aubevoye;340000;1;092+533;51ebe940-6665-11e3-afff-01f464e0362d;580389.2769000009;6898135.565900002;1.359802348073049;49.171792230543176;49.171792230543176, 1.359802348073049;49.171792230522684, 1.3598023480730475;"{""coordinates"": [1.359802348073047, 49.171792230522684], ""type"": ""Point""}"
Pont-de-l'Arche;340000;1;119+078;51e146e8-6665-11e3-afff-01f464e0362d;566063.4725999981;6914601.4076999985;1.158156949862976;49.31694248480646;49.31694248480646, 1.158156949862976;49.316942484786686, 1.1581569498629745;"{""coordinates"": [1.158156949862974, 49.316942484786686], ""type"": ""Point""}"
;935901;1;007+961;51f02cd0-6665-11e3-afff-01f464e0362d;854815.8518000022;6263734.32;4.912153597456548;43.455837349342;43.455837349342, 4.912153597456548;43.45583734931839, 4.91215359745655;"{""coordinates"": [4.91215359745655, 43.45583734931839], ""type"": ""Point""}"
Cavaillon (MIN);925000;1;033+781;cef322f8-dfb5-11e3-8eff-01a464e0362d;864600.4882000014;6305210.072700001;5.046224987773266;43.82670746114853;43.82670746114853, 5.046224987773266;43.82670746112583, 5.046224987773268;"{""coordinates"": [5.046224987773268, 43.82670746112583], ""type"": ""Point""}"
Ruelle;610000;2;514+070;cef5b5fa-dfb5-11e3-8eff-01a464e0362d;483524.624499999;6512415.6457;0.21865316182037045;45.67698395166448;45.67698395166448, 0.21865316182037045;45.67698395164682, 0.21865316182036884;"{""coordinates"": [0.218653161820369, 45.67698395164682], ""type"": ""Point""}"
Pithiviers;683000;1;159+195;51f11cbe-6665-11e3-afff-01f464e0362d;644064.6657000035;6786793.849300001;2.247436514401985;48.17910427598781;48.17910427598781, 2.247436514401985;48.17910427597744, 2.2474365144019846;"{""coordinates"": [2.247436514401985, 48.17910427597744], ""type"": ""Point""}"
Chambéry-Challes-les-Eaux;903606;1;001+399;cef21290-dfb5-11e3-8eff-01a464e0362d;925143.5128000006;6503387.912999999;5.888379398362106;45.59294168062023;45.59294168062023, 5.888379398362106;45.59294168060231, 5.888379398362109;"{""coordinates"": [5.888379398362109, 45.59294168060231], ""type"": ""Point""}"
Amifontaine;082000;1;028+316;cef376d0-dfb5-11e3-8eff-01a464e0362d;765787.253200002;6932375.981699999;3.9076150279151607;49.48734946082404;49.48734946082404, 3.9076150279151607;49.48734946080511, 3.9076150279151607;"{""coordinates"": [3.907615027915161, 49.48734946080511], ""type"": ""Point""}"
Gergy;867000;1;092+516;cef852f0-dfb5-11e3-8eff-01a464e0362d;847771.5951000005;6643923.710999999;4.940563099115388;46.87914483970319;46.87914483970319, 4.940563099115388;46.879144839689005, 4.94056309911539;"{""coordinates"": [4.94056309911539, 46.879144839689005], ""type"": ""Point""}"
Pierrelatte;830646;1;001+288;51e05496-6665-11e3-afff-01f464e0362d;836237.2868999988;6364390.230599999;4.709676042530936;44.365271418946804;44.365271418946804, 4.709676042530936;44.36527141892551, 4.709676042530937;"{""coordinates"": [4.709676042530937, 44.36527141892551], ""type"": ""Point""}"
Jessains;001000;1;210+470;a4a9dcaa-9243-11e3-94ff-010c64e0362d;817824.2392000034;6799100.674899999;4.58839232489617;48.28157281605839;48.28157281605839, 4.58839232489617;48.281572816048325, 4.588392324896172;"{""coordinates"": [4.588392324896172, 48.281572816048325], ""type"": ""Point""}"
Saillat-Chassenon;610000;2;446+475;51e8cf18-6665-11e3-afff-01f464e0362d;530522.0495999977;6532548.862199999;0.8149855958243376;45.871499687024574;45.871499687024574, 0.8149855958243376;45.87149968700746, 0.8149855958243359;"{""coordinates"": [0.814985595824336, 45.87149968700746], ""type"": ""Point""}"
St-Marcel;930000;1;007+938;cef16100-dfb5-11e3-8eff-01a464e0362d;899872.7230999991;6246512.929200001;5.461707902354788;43.28974460850212;43.28974460850212, 5.461707902354788;43.28974460847811, 5.46170790235479;"{""coordinates"": [5.46170790235479, 43.28974460847811], ""type"": ""Point""}"
Carignan;214000;1;002+115;51e1296a-6665-11e3-afff-01f464e0362d;856291.6801000014;6951471.738200001;5.163006003433746;49.64311747712903;49.64311747712903, 5.163006003433746;49.643117477110835, 5.163006003433749;"{""coordinates"": [5.163006003433749, 49.643117477110835], ""type"": ""Point""}"
